# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       9.421246096956e+08       8.515665728531e-16       4.919616003463e-04       1.915038614068e+12       1.403502477591e+04       1.489720639561e-05       1.322274225311e+13       2.840341121452e-04       2.167766333507e+24       2.049923072192e+18       1.120051468003e+19       1.499593309427e+24       3.667372893372e+24       6.050651038024e-08       1.999997470856e+00       1.719572128228e-05      -1.547614915405e-05       1.000000000000e+00       4.688839063342e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.688839063342e-29 
       9.355755805831e+08       8.635302244310e-16       4.954053292749e-04       1.888507003228e+12       1.403502477247e+04       1.500148683735e-05       1.313082646404e+13       2.860223487793e-04       2.108116390573e+24       2.007470406670e+18       1.096855880333e+19       1.458329334640e+24       3.566458701243e+24       6.135656526371e-08       1.999997453152e+00       1.715977369577e-05      -1.544379632619e-05       1.000000000000e+00       4.811432048769e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.811432048769e-29 
       9.290720760026e+08       8.756619531976e-16       4.988731634512e-04       1.862342970714e+12       1.403502476900e+04       1.510649724215e-05       1.303954961292e+13       2.880245030397e-04       2.050107821819e+24       1.965896910142e+18       1.074140659236e+19       1.418200811446e+24       3.468321340569e+24       6.221856254538e-08       1.999997435324e+00       1.712390125754e-05      -1.541151113179e-05       1.000000000000e+00       4.937230312902e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       4.937230312902e-29 
       9.226137794978e+08       8.879641204661e-16       5.023652720411e-04       1.836541423965e+12       1.403502476551e+04       1.521224271974e-05       1.294890725829e+13       2.900406723492e-04       1.993695461917e+24       1.925184375551e+18       1.051895856612e+19       1.379176495877e+24       3.372884401938e+24       6.309267000352e-08       1.999997417372e+00       1.708810381050e-05      -1.537929342945e-05       1.000000000000e+00       5.066317659949e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.066317659949e-29 
       9.162003768117e+08       9.004391207237e-16       5.058818260295e-04       1.811097340972e+12       1.403502476199e+04       1.531872841563e-05       1.285889498953e+13       2.920709548128e-04       1.938835388344e+24       1.885314972897e+18       1.030111730380e+19       1.341226003699e+24       3.280073578475e+24       6.397905777350e-08       1.999997399293e+00       1.705238119788e-05      -1.534714307809e-05       1.000000000000e+00       5.198780085234e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.198780085234e-29 
       9.098315558722e+08       9.130893820977e-16       5.094229945826e-04       1.786005769306e+12       1.403502475845e+04       1.542595951134e-05       1.276950842672e+13       2.941154492221e-04       1.885484887184e+24       1.846271241428e+18       1.008778740210e+19       1.304319786751e+24       3.189816607994e+24       6.487789838092e-08       1.999997381089e+00       1.701673326324e-05      -1.531505993691e-05       1.000000000000e+00       5.334705832489e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.334705832489e-29 
       9.035070067763e+08       9.259173668281e-16       5.129889523232e-04       1.761261825149e+12       1.403502475489e+04       1.553394122468e-05       1.268074322035e+13       2.961742550604e-04       1.833602419868e+24       1.808036081993e+18       9.878875433477e+18       1.268429109947e+24       3.102043216726e+24       6.578936677519e-08       1.999997362756e+00       1.698115985045e-05      -1.528304386541e-05       1.000000000000e+00       5.474185452637e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.474185452637e-29 
       8.972264217755e+08       9.389255717468e-16       5.165798720554e-04       1.736860692345e+12       1.403502475129e+04       1.564267880997e-05       1.259259505117e+13       2.982474725071e-04       1.783147590836e+24       1.770592749557e+18       9.674289905212e+18       1.233526028894e+24       3.016685064613e+24       6.671364036355e-08       1.999997344296e+00       1.694566080375e-05      -1.525109472337e-05       1.000000000000e+00       5.617311864115e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.617311864115e-29 
       8.909894952602e+08       9.521165287637e-16       5.201959265833e-04       1.712797621464e+12       1.403502474768e+04       1.575217755831e-05       1.250505962993e+13       3.003352024431e-04       1.734081116086e+24       1.733924845860e+18       9.473941219345e+18       1.199583368139e+24       2.933675692091e+24       6.765089904564e-08       1.999997325706e+00       1.691023596765e-05      -1.521921237089e-05       1.000000000000e+00       5.764180414776e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.764180414776e-29 
       8.847959237456e+08       9.654928053593e-16       5.238372959866e-04       1.689067928874e+12       1.403502474404e+04       1.586244279784e-05       1.241813269723e+13       3.024375464553e-04       1.686364792581e+24       1.698016312244e+18       9.277741633437e+18       1.166574700012e+24       2.852950468351e+24       6.860132524848e-08       1.999997306986e+00       1.687488518704e-05      -1.518739666833e-05       1.000000000000e+00       5.914888945405e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       5.914888945405e-29 
       8.786454058562e+08       9.790570050847e-16       5.275041530695e-04       1.665666995835e+12       1.403502474037e+04       1.597347989400e-05       1.233181002324e+13       3.045546068418e-04       1.639961468510e+24       1.662851422613e+18       9.085605222139e+18       1.134474324047e+24       2.774446541014e+24       6.956510396203e-08       1.999997288135e+00       1.683960830709e-05      -1.515564747638e-05       1.000000000000e+00       6.069537854902e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.069537854902e-29 
       8.725376423116e+08       9.928117680682e-16       5.311966779118e-04       1.642590267594e+12       1.403502473668e+04       1.608529424978e-05       1.224608740756e+13       3.066864866168e-04       1.594835014362e+24       1.628414776552e+18       8.897447839567e+18       1.103257246969e+24       2.698102787194e+24       7.054242277513e-08       1.999997269152e+00       1.680440517331e-05      -1.512396465598e-05       1.000000000000e+00       6.228230167162e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.228230167162e-29 
       8.664723359118e+08       1.006759771529e-15       5.349150524125e-04       1.619833252502e+12       1.403502473296e+04       1.619789130601e-05       1.216096067898e+13       3.088332895155e-04       1.550950294791e+24       1.594691292577e+18       8.713187082444e+18       1.072899163242e+24       2.623859765911e+24       7.153347191206e-08       1.999997250036e+00       1.676927563154e-05      -1.509234806838e-05       1.000000000000e+00       6.391071599711e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.391071599711e-29 
       8.604491915228e+08       1.020903730299e-15       5.386594530137e-04       1.597391521139e+12       1.403502472922e+04       1.631127654158e-05       1.207642569529e+13       3.109951199992e-04       1.508273141263e+24       1.561666201533e+18       8.532742254019e+18       1.043376436135e+24       2.551659671807e+24       7.253844426954e-08       1.999997230786e+00       1.673421952793e-05      -1.506079757514e-05       1.000000000000e+00       6.558170634129e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.558170634129e-29 
       8.544679160619e+08       1.035246397349e-15       5.424300652521e-04       1.575260705452e+12       1.403502472544e+04       1.642545547375e-05       1.199247834306e+13       3.131720832606e-04       1.466770325454e+24       1.529325040125e+18       8.356034328718e+18       1.014666079327e+24       2.481446290141e+24       7.355753545429e-08       1.999997211402e+00       1.669923670897e-05      -1.502931303807e-05       1.000000000000e+00       6.729638588319e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.729638588319e-29 
       8.485282184841e+08       1.049790564329e-15       5.462270728458e-04       1.553436497904e+12       1.403502472165e+04       1.654043365839e-05       1.190911453748e+13       3.153642852285e-04       1.426409533374e+24       1.497653644586e+18       8.182985917540e+18       9.867457390069e+23       2.413164953020e+24       7.459094382108e-08       1.999997191882e+00       1.666432702145e-05      -1.499789431931e-05       1.000000000000e+00       6.905589690665e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       6.905589690665e-29 
       8.426298097673e+08       1.064539062107e-15       5.500506576936e-04       1.531914650637e+12       1.403502471782e+04       1.665621669027e-05       1.182633022209e+13       3.175718325735e-04       1.387159340210e+24       1.466638144469e+18       8.013521234166e+18       9.595936764659e+23       2.346762496835e+24       7.563887051139e-08       1.999997172225e+00       1.662949031249e-05      -1.496654128124e-05       1.000000000000e+00       7.086141156131e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.086141156131e-29 
       8.367724028986e+08       1.079494761321e-15       5.539010089706e-04       1.510690974643e+12       1.403502471397e+04       1.677281020333e-05       1.174412136869e+13       3.197948327127e-04       1.348989185861e+24       1.436264956577e+18       7.847566061761e+18       9.331887511759e+23       2.282187220868e+24       7.670151949248e-08       1.999997152430e+00       1.659472642953e-05      -1.493525378658e-05       1.000000000000e+00       7.271413264342e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.271413264342e-29 
       8.309557128602e+08       1.094660572941e-15       5.577783122135e-04       1.489761338951e+12       1.403502471010e+04       1.689021987092e-05       1.166248397702e+13       3.220333938151e-04       1.311869351138e+24       1.406520779013e+18       7.685047720480e+18       9.075104043279e+23       2.219388847034e+24       7.777909759716e-08       1.999997132497e+00       1.656003522032e-05      -1.490403169829e-05       1.000000000000e+00       7.461529439716e-29       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.000000000000e-02       7.461529439716e-29 
