# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_fld            13:(.)w_fld              14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       2.018141532909e+02       5.596423063250e-03       8.760827061416e+02       3.742548846560e-01       1.315894249102e+04       6.488177613593e+01       2.668819779520e+06       3.565027835898e+02       4.655561916792e-03       2.045065834522e-02       1.117397536128e-01       1.719164366124e-07      -9.000000000000e-01       3.220572897611e-03       1.400667186889e-01       6.703433214529e-03       9.618110743158e-01 
       2.004020107651e+02       5.657640548072e-03       8.798761077277e+02       3.702804326457e-01       1.315514908943e+04       6.531786370681e+01       2.649473478527e+06       3.575582069870e+02       4.527247948154e-03       2.002644782780e-02       1.094219221819e-01       1.715564551107e-07      -9.000000000000e-01       3.131809286007e-03       1.371075988003e-01       6.748639804688e-03       9.620667141345e-01 
       1.989996997233e+02       5.719515118629e-03       8.836835302946e+02       3.663486570887e-01       1.315134166687e+04       6.575680706054e+01       2.630264384332e+06       3.586146915336e+02       4.402470417463e-03       1.961103649664e-02       1.071521683672e-01       1.711972271552e-07      -9.000000000000e-01       3.045492072155e-03       1.342113385507e-01       6.794163384848e-03       9.623207110116e-01 
       1.976071517292e+02       5.782053747737e-03       8.875050207545e+02       3.624590919420e-01       1.314752017641e+04       6.619862407741e+01       2.611191534539e+06       3.596722323501e+02       4.281131860254e-03       1.920424184171e-02       1.049294949576e-01       1.708387511703e-07      -9.000000000000e-01       2.961553833170e-03       1.313765933314e-01       6.840006177884e-03       9.625730745744e-01 
       1.962242988233e+02       5.845263481838e-03       8.913406261870e+02       3.586112763794e-01       1.314368457098e+04       6.664333274043e+01       2.592253973465e+06       3.607308245657e+02       4.163137498102e-03       1.880588513836e-02       1.027529254247e-01       1.704810255839e-07      -9.000000000000e-01       2.879929004285e-03       1.286020475464e-01       6.886170422258e-03       9.628238144061e-01 
       1.948510735184e+02       5.909151441773e-03       8.951903938399e+02       3.548047547302e-01       1.313983480332e+04       6.709095113581e+01       2.573450752086e+06       3.617904633190e+02       4.048395164597e-03       1.841579136884e-02       1.006215034940e-01       1.701240488270e-07      -9.000000000000e-01       2.800553827647e-03       1.258864139792e-01       6.932658372126e-03       9.630729400459e-01 
       1.934874087975e+02       5.973724823572e-03       8.990543711298e+02       3.510390764203e-01       1.313597082603e+04       6.754149745349e+01       2.554780927995e+06       3.628511437573e+02       3.936815233363e-03       1.803378914535e-02       9.853429272497e-02       1.697678193340e-07      -9.000000000000e-01       2.723366302517e-03       1.232284331740e-01       6.979472297450e-03       9.633204609886e-01 
       1.921332381096e+02       6.038990899242e-03       9.029326056428e+02       3.473137959128e-01       1.313209259152e+04       6.799498998752e+01       2.536243565355e+06       3.639128610377e+02       3.828310548062e-03       1.765971063482e-02       9.649037609931e-02       1.694123355425e-07      -9.000000000000e-01       2.648306136850e-03       1.206268728314e-01       7.026614484107e-03       9.635663866852e-01 
       1.907884953669e+02       6.104957017570e-03       9.068251451350e+02       3.436284726501e-01       1.312820005203e+04       6.845144713668e+01       2.517837734853e+06       3.649756103264e+02       3.722796354318e-03       1.729339148519e-02       9.448885561852e-02       1.690575958933e-07      -9.000000000000e-01       2.575314700208e-03       1.180805272158e-01       7.074087234004e-03       9.638107265426e-01 
       1.894531149414e+02       6.171630604931e-03       9.107320375331e+02       3.399826709959e-01       1.312429315963e+04       6.891088740484e+01       2.499562513656e+06       3.660393867994e+02       3.620190233529e-03       1.693467075316e-02       9.252885190927e-02       1.687035988306e-07      -9.000000000000e-01       2.504334977964e-03       1.155882165775e-01       7.121892865187e-03       9.640534899238e-01 
       1.881270316621e+02       6.239019166108e-03       9.146533309351e+02       3.363759601790e-01       1.312037186623e+04       6.937332940153e+01       2.481416985362e+06       3.671041856422e+02       3.520412038496e-03       1.658339083353e-02       9.060950383716e-02       1.683503428015e-07      -9.000000000000e-01       2.435311526781e-03       1.131487865863e-01       7.170033711954e-03       9.642946861476e-01 
       1.868101808112e+02       6.307130285120e-03       9.185890736111e+02       3.328079142364e-01       1.311643612355e+04       6.983879184238e+01       2.463400239962e+06       3.681700020504e+02       3.423383830824e-03       1.623939738999e-02       8.872996812848e-02       1.679978262568e-07      -9.000000000000e-01       2.368190431300e-03       1.107611077784e-01       7.218512124974e-03       9.645343244892e-01 
       1.855024981214e+02       6.375971626051e-03       9.225393140033e+02       3.292781119587e-01       1.311248588316e+04       7.030729354964e+01       2.445511373790e+06       3.692368312293e+02       3.329029820054e-03       1.590253928727e-02       8.688941899971e-02       1.676460476502e-07      -9.000000000000e-01       2.302919262041e-03       1.084240750151e-01       7.267330471393e-03       9.647724141797e-01 
       1.842039197726e+02       6.445550933903e-03       9.265041007275e+02       3.257861368346e-01       1.310852109643e+04       7.077885345262e+01       2.427749489481e+06       3.703046683943e+02       3.237276304470e-03       1.557266852481e-02       8.508704779485e-02       1.672950054387e-07      -9.000000000000e-01       2.239447034450e-03       1.061366069536e-01       7.316491134959e-03       9.650089644066e-01 
       1.829143823889e+02       6.515876035443e-03       9.304834825729e+02       3.223315769967e-01       1.310454171459e+04       7.125349058825e+01       2.410113695928e+06       3.713735087712e+02       3.148051613535e-03       1.524964017169e-02       8.332206263019e-02       1.669446980825e-07      -9.000000000000e-01       2.177724169077e-03       1.038976455292e-01       7.365996516132e-03       9.652439843134e-01 
       1.816338230353e+02       6.586954840064e-03       9.344775085033e+02       3.189140251688e-01       1.310054768866e+04       7.173122410151e+01       2.392603108236e+06       3.724433475959e+02       3.061286051914e-03       1.493331230303e-02       8.159368804643e-02       1.665951240450e-07      -9.000000000000e-01       2.117702452859e-03       1.017061554494e-01       7.415849032204e-03       9.654774830001e-01 
       1.803621792149e+02       6.658795340663e-03       9.384862276576e+02       3.155330786121e-01       1.309653896950e+04       7.221207324592e+01       2.375216847682e+06       3.735141801149e+02       2.976911845042e-03       1.462354593759e-02       7.990116466805e-02       1.662462817930e-07      -9.000000000000e-01       2.059335001461e-03       9.956112369842e-02       7.466051117415e-03       9.657094695228e-01 
       1.790993888656e+02       6.731405614516e-03       9.425096893500e+02       3.121883390736e-01       1.309251550781e+04       7.269605738407e+01       2.357954041671e+06       3.745860015852e+02       2.894863086191e-03       1.432020497673e-02       7.824374886978e-02       1.658981697961e-07      -9.000000000000e-01       2.002576222659e-03       9.746155905353e-02       7.516605223074e-03       9.659399528944e-01 
       1.778453903574e+02       6.804793824168e-03       9.465479430715e+02       3.088794127342e-01       1.308847725409e+04       7.318319598810e+01       2.340813823691e+06       3.756588072744e+02       2.815075684995e-03       1.402315614467e-02       7.662071244986e-02       1.655507865274e-07      -9.000000000000e-01       1.947381780730e-03       9.540649161104e-02       7.567513817678e-03       9.661689420839e-01 
       1.766001224888e+02       6.878968218334e-03       9.506010384896e+02       3.056059101580e-01       1.308442415867e+04       7.367350864015e+01       2.323795333276e+06       3.767325924608e+02       2.737487317392e-03       1.373226892988e-02       7.503134231025e-02       1.652041304632e-07      -9.000000000000e-01       1.893708561828e-03       9.339497232349e-02       7.618779387031e-03       9.663964460169e-01 
       1.753635244847e+02       6.953937132806e-03       9.546690254496e+02       3.023674462415e-01       1.308035617171e+04       7.416701503290e+01       2.306897715959e+06       3.778073524339e+02       2.662037376949e-03       1.344741552781e-02       7.347494014332e-02       1.648582000827e-07      -9.000000000000e-01       1.841514640307e-03       9.142607254658e-02       7.670404434368e-03       9.666224735757e-01 
       1.741355359926e+02       7.029708991371e-03       9.587519539749e+02       2.991636401642e-01       1.307627324319e+04       7.466373497006e+01       2.290120123231e+06       3.788830824940e+02       2.588666927524e-03       1.316847078469e-02       7.195082212511e-02       1.645129938685e-07      -9.000000000000e-01       1.790759245980e-03       8.949888359630e-02       7.722391480475e-03       9.668470335992e-01 
       1.729160970800e+02       7.106292306740e-03       9.628498742679e+02       2.959941153394e-01       1.307217532289e+04       7.516368836682e+01       2.273461712503e+06       3.799597779523e+02       2.517318657239e-03       1.289531214259e-02       7.045831861496e-02       1.641685103062e-07      -9.000000000000e-01       1.741402732270e-03       8.761251631557e-02       7.774743063812e-03       9.670701348830e-01 
       1.717051482317e+02       7.183695681485e-03       9.669628367103e+02       2.928584993655e-01       1.306806236045e+04       7.566689525039e+01       2.256921647063e+06       3.810374341316e+02       2.447936833714e-03       1.262781958559e-02       6.899677386134e-02       1.638247478847e-07      -9.000000000000e-01       1.693406545252e-03       8.576610065064e-02       7.827461740640e-03       9.672917861794e-01 
       1.705026303466e+02       7.261927808985e-03       9.710908918640e+02       2.897564239781e-01       1.306393430530e+04       7.617337576048e+01       2.240499096033e+06       3.821160463658e+02       2.380467260539e-03       1.236587558702e-02       6.756554571376e-02       1.634817050961e-07      -9.000000000000e-01       1.646733193536e-03       8.395878523656e-02       7.880550085142e-03       9.675119961979e-01 
       1.693084847347e+02       7.340997474387e-03       9.752340904718e+02       2.866875250023e-01       1.305979110669e+04       7.668315014977e+01       2.224193234332e+06       3.831956100003e+02       2.314857234946e-03       1.210936505788e-02       6.616400534074e-02       1.631393804353e-07      -9.000000000000e-01       1.601346218985e-03       8.218973699193e-02       7.934010689551e-03       9.677307736045e-01 
       1.681226531147e+02       7.420913555567e-03       9.793924834578e+02       2.836514423062e-01       1.305563271370e+04       7.719623878445e+01       2.208003242633e+06       3.842761203918e+02       2.251055506643e-03       1.185817529623e-02       6.479153695352e-02       1.627977724008e-07      -9.000000000000e-01       1.557210168243e-03       8.045814072241e-02       7.987846164273e-03       9.679481270225e-01 
